,Video File Name,Video Number,Video Duration,Transcript Text
156,Video157.mp4,157,29.27,"You that you don't respect yourself. And I know that that sounds crazy, but that pretty much just means that you're kind of teetering towards what everybody else expects from you or what everybody else wants or needs from you. I feel like that constant desire to appeal to every single person is disrespecting yourself. For example, somebody last week asked me to study, and I know the type of person I am. I know that if I study with a friend, I'm not going to get work done because we're going to talk the whole time. So I was blunt and I said no, because I."
157,Video158.mp4,158,14.47,"I definitely let myself get away from God, which was very scary and not safe feeling. And that was for several years afterwards."
158,Video159.mp4,159,21.27,He sometimes would become aggressive with other children. We didn't know if this was normal or not. He digressed quite a bit. He was in and out of the hospital and many of those times were trying to commit suicide. He would run away and we had the police called almost every day.
159,Video160.mp4,160,22.73,"That we were going to do this special project trying to recruit foster parents. I jumped at the chance to be the first one to describe how incredible this young lady is. Prior to coming into care, she had a really tough time, and things didn't get easier for her. When she came into care, they probably got worse. She's now separated from her family. She's lived in group homes."
160,Video161.mp4,161,20.93,"That you're birthing your child at Offer generally offer, you know, infant classes and teach you how to change a diaper, how to swaddle a baby, how to breastfeed, how to bottle feed. But I think one of the more powerful classes that we can all take when you have children in your life, whether they're your own or somebody else's, is actually a CPR class. Take."
161,Video162.mp4,162,14.9,"Those few seconds can mean dead of life for a child. But if we know how to get things started, we can save a life. So I think that learning this type of training is very, very."
162,Video163.mp4,163,15.13,"I changed medications, I asked questions of my healthcare professionals. I planned ahead. But when the moment finally came, I realized that I didn't have enough information, so there wasn't clear research to say, take your medications or not."
163,Video164.mp4,164,14.57,"Underlying problem with that. So a visit to the doctor is probably a very good idea, whether it's the audiologist or Indian nose and throat doctor. After that, you would need a hearing test and that kind of thing. Otherwise you."
164,Video165.mp4,165,24.13,"That he has found something that works that's just true, right? Like, I can post on TikTok and Instagram and I get. Basically, I can get, like, no attention, right? Because I don't want to do stuff like this. It's just not something that I'm comfortable with. But there are plenty of people that will do whatever it takes to keep attention on social media. And it's gotten to a point like this where."
165,Video166.mp4,166,30.63,"Totally against it, but my dad just wanted. He knew we loved it. He knew it brought us joy. And he always took us after. After every game. And this was his way of loving us, of showing us that he cared. This was him trying his best, trying his best effort. And then another. Like, even I remember. He would. He would always. I don't."
166,Video167.mp4,167,15.47,"Bro. My confidence was not there, bro. And I still struggle with my confidence sometimes. I have my days when I do, you fear me. But it was really from how I grew up, and it wasn't really the gift."
167,Video168.mp4,168,41.07,"Trains. You can do that? Yeah, I wouldn't put me in charge of anything like that. Has a lot of responsibility, right? Yeah. I mean, there's nothing you could have done to avoid this. No, it just kicked off out of nowhere, like, see? Okay, you were how old? 29. 29. 29 when it all started. Which is a little bit late for schizophrenia. Which is very late for schizophrenia. I've even seen on some doctor show, like, schizophrenia doesn't just pop up when you're older. Yes, it does. And again, no drugs. No drugs. I was sober. I was just smoking weed at the time. Yeah, I was just smoking weed at the time. And all of a sudden I'm like getting horrific images of my brother being filleted alive. Maybe there was something in the weed. Maybe this is the same dude I always get from."
168,Video169.mp4,169,24.2,"Reality. I had been a normal kid. Happy, go lucky. You know, my friends would poke fun at me because I was always smiling, always making jokes, and I was the most upbeat. And then in a matter of days, like my mom said, everything became sort of. It felt like reality that I. The reality that I had known was distant."
169,Video170.mp4,170,19.23,But at least she's here to help me. That's. That's all that matters. You seeing anything? Yeah. Okay. There's a man staring at us through the window. Okay. Mm.
170,Video171.mp4,171,29.93,"In my microphone. Need to try that out. The reason why is because the lighting constantly adjusts, and it seems more difficult, like more of a learning curve. And so I've just been putting it off, and it's like, why did I even buy it? So we're gonna try that out today. Are you excited? Don't ever do that again. Okay? Okay. Oh, yeah. I've actually been wanting to address it, but I keep forgetting the tongue thing. It is. It is something that I. That I've noticed. It's come to my."
171,Video172.mp4,172,12.3,"Day in and day out. When you see a really ripped guy with a really jacked body and he just, like, walks like he works out, everyone knows he works out every single day."
